sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
3659;SDS011;1846;51.482;7.224;2021-04-26T12:13:44;4.27;;;3.87;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:16:29;3.70;;;2.97;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:18:56;3.60;;;3.40;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:21:24;3.90;;;3.60;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:23:50;3.43;;;3.13;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:26:17;3.23;;;3.03;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:28:44;3.53;;;3.23;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:31:20;3.50;;;3.00;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:33:47;5.17;;;3.50;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:36:13;4.57;;;3.13;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:38:47;4.37;;;3.53;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:41:17;5.43;;;3.53;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:43:44;3.23;;;2.93;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:46:16;3.77;;;3.47;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:48:43;10.13;;;4.40;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:51:10;3.60;;;3.40;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:53:38;5.37;;;4.57;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:56:10;4.27;;;3.70;;
3659;SDS011;1846;51.482;7.224;2021-04-26T12:58:42;3.67;;;3.37;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:01:16;6.93;;;3.93;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:03:52;3.97;;;3.67;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:06:21;3.87;;;3.33;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:08:52;4.10;;;3.40;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:11:30;3.03;;;2.93;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:13:59;4.33;;;3.90;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:16:28;3.90;;;3.70;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:18:56;5.40;;;3.87;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:21:30;4.30;;;3.83;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:24:08;4.87;;;4.27;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:26:36;4.13;;;3.70;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:29:09;3.37;;;3.17;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:31:37;6.40;;;4.17;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:34:04;3.47;;;3.27;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:36:31;3.33;;;3.10;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:38:57;3.73;;;3.47;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:41:24;3.70;;;3.40;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:43:51;3.57;;;3.30;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:46:18;4.07;;;3.77;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:48:44;4.90;;;3.60;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:51:11;4.00;;;3.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:53:37;4.40;;;3.90;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:56:04;3.90;;;3.60;;
3659;SDS011;1846;51.482;7.224;2021-04-26T13:58:32;5.70;;;3.77;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:00:59;8.83;;;4.50;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:03:26;3.93;;;3.53;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:05:52;9.47;;;3.63;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:08:18;4.70;;;4.30;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:10:45;3.70;;;3.50;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:13:11;4.10;;;3.80;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:15:37;3.93;;;3.53;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:18:05;3.63;;;3.33;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:20:32;5.27;;;4.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:22:59;8.63;;;4.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:25:26;4.17;;;3.87;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:27:52;4.10;;;3.90;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:30:19;4.13;;;3.83;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:32:46;4.00;;;3.63;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:35:13;4.00;;;3.70;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:37:39;8.93;;;3.53;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:40:06;6.30;;;3.60;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:42:33;4.40;;;4.13;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:44:59;4.20;;;3.87;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:47:26;3.40;;;3.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:49:53;3.60;;;3.40;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:52:21;4.47;;;4.07;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:54:47;4.90;;;4.60;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:57:14;4.17;;;3.97;;
3659;SDS011;1846;51.482;7.224;2021-04-26T14:59:40;4.23;;;3.93;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:02:06;3.87;;;3.67;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:04:33;4.43;;;4.23;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:07:00;4.60;;;4.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:09:27;4.77;;;4.27;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:11:53;5.93;;;4.47;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:14:19;4.30;;;4.10;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:16:46;3.50;;;3.30;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:19:12;4.33;;;4.03;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:21:39;3.40;;;3.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:24:07;3.60;;;3.30;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:26:37;4.33;;;3.90;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:29:04;4.50;;;4.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:31:31;7.43;;;3.50;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:33:57;4.20;;;3.80;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:36:24;3.57;;;3.27;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:38:51;4.20;;;3.80;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:41:17;3.60;;;3.40;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:43:45;3.63;;;3.43;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:46:11;5.07;;;4.57;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:48:37;3.93;;;3.70;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:51:04;6.17;;;4.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:53:31;5.03;;;4.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:55:57;3.70;;;3.40;;
3659;SDS011;1846;51.482;7.224;2021-04-26T15:58:23;4.07;;;3.40;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:00:51;5.57;;;4.07;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:03:18;5.63;;;4.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:05:44;8.77;;;3.70;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:08:11;4.80;;;4.40;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:10:38;4.60;;;4.10;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:13:05;53.10;;;5.47;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:15:32;4.00;;;3.70;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:17:59;4.20;;;3.90;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:20:25;4.50;;;3.97;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:22:52;5.83;;;4.23;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:25:18;5.97;;;4.07;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:27:44;4.43;;;4.13;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:30:11;6.37;;;4.03;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:32:38;5.77;;;5.27;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:35:07;3.80;;;3.60;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:37:34;4.60;;;4.30;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:40:00;5.00;;;4.07;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:42:26;6.00;;;3.70;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:44:53;5.47;;;4.93;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:47:19;4.50;;;4.30;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:49:46;5.30;;;4.90;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:52:14;4.47;;;4.07;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:54:41;6.30;;;4.27;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:57:08;4.53;;;4.30;;
3659;SDS011;1846;51.482;7.224;2021-04-26T16:59:35;8.77;;;5.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:02:01;4.40;;;4.10;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:04:28;4.30;;;3.93;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:06:54;5.77;;;5.27;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:09:21;10.63;;;5.00;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:11:47;4.83;;;4.53;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:14:14;7.33;;;4.60;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:16:40;8.60;;;5.23;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:19:07;5.37;;;4.93;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:21:34;5.40;;;5.00;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:24:00;4.33;;;4.10;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:26:29;6.10;;;4.50;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:28:56;5.10;;;4.67;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:31:22;4.03;;;3.73;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:33:49;5.13;;;4.67;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:36:15;6.73;;;4.27;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:38:42;5.33;;;4.67;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:41:08;5.63;;;4.90;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:43:35;4.73;;;4.43;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:46:01;5.03;;;4.63;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:48:28;4.73;;;4.30;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:50:54;8.50;;;4.27;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:53:20;8.47;;;5.00;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:55:47;7.37;;;4.83;;
3659;SDS011;1846;51.482;7.224;2021-04-26T17:58:13;4.80;;;4.47;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:00:40;4.80;;;4.33;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:03:07;5.33;;;4.83;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:05:33;4.80;;;4.57;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:07:59;5.07;;;4.60;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:10:26;6.30;;;4.67;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:12:52;5.27;;;4.87;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:15:19;4.60;;;4.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:17:47;7.70;;;5.30;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:20:13;4.47;;;4.17;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:22:41;7.27;;;4.60;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:25:08;4.97;;;4.57;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:27:36;5.10;;;4.70;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:30:07;5.90;;;4.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:32:36;7.47;;;5.53;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:35:03;5.20;;;4.80;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:37:31;7.20;;;5.47;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:39:57;8.93;;;5.70;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:42:24;5.37;;;4.87;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:44:50;8.87;;;5.43;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:47:16;5.60;;;5.03;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:49:44;8.90;;;4.57;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:52:11;4.70;;;4.40;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:54:38;4.93;;;4.63;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:57:05;5.97;;;5.47;;
3659;SDS011;1846;51.482;7.224;2021-04-26T18:59:31;6.00;;;5.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:01:57;10.10;;;4.50;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:04:23;5.67;;;5.00;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:06:50;6.10;;;5.30;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:09:17;4.33;;;3.97;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:11:44;8.13;;;5.00;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:14:11;5.50;;;4.73;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:16:39;10.27;;;4.97;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:19:06;4.93;;;4.50;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:21:32;5.70;;;5.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:23:58;4.70;;;4.27;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:26:28;5.53;;;4.97;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:28:56;5.10;;;4.70;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:31:23;5.70;;;4.70;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:33:51;10.97;;;4.93;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:36:17;6.13;;;5.50;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:38:44;8.60;;;5.10;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:41:10;6.67;;;5.00;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:43:38;5.40;;;5.00;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:46:04;14.50;;;5.53;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:48:32;7.10;;;5.83;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:50:58;5.57;;;5.03;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:53:25;5.33;;;4.93;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:55:51;6.33;;;5.83;;
3659;SDS011;1846;51.482;7.224;2021-04-26T19:58:18;5.30;;;4.80;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:00:46;6.70;;;4.47;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:03:13;13.27;;;5.37;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:05:39;5.83;;;5.33;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:08:07;8.27;;;5.63;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:10:34;5.97;;;5.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:13:01;10.30;;;5.83;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:15:28;6.97;;;6.27;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:17:56;5.73;;;5.03;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:20:22;6.13;;;5.50;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:22:50;7.23;;;5.90;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:25:18;10.67;;;5.97;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:27:45;14.50;;;6.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:30:13;6.70;;;6.00;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:32:40;7.10;;;5.73;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:35:08;7.47;;;6.27;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:37:36;9.43;;;6.80;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:40:03;6.03;;;5.43;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:42:31;7.10;;;5.90;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:44:57;7.90;;;6.27;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:47:23;5.97;;;4.60;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:49:50;10.30;;;6.13;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:52:17;13.23;;;6.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:54:43;8.73;;;5.70;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:57:10;6.13;;;5.53;;
3659;SDS011;1846;51.482;7.224;2021-04-26T20:59:36;6.43;;;5.37;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:02:03;7.80;;;5.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:04:29;6.07;;;5.37;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:06:55;5.90;;;5.33;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:09:23;5.50;;;4.80;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:11:49;6.50;;;5.00;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:14:16;8.60;;;5.00;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:16:42;5.93;;;5.43;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:19:08;6.17;;;4.57;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:21:35;4.83;;;4.50;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:24:01;7.40;;;6.67;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:26:29;12.53;;;5.90;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:28:55;5.00;;;4.60;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:31:21;6.93;;;5.37;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:33:47;4.83;;;4.43;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:36:14;7.03;;;5.40;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:38:40;9.73;;;6.07;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:41:06;5.47;;;4.97;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:43:33;13.67;;;5.90;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:46:04;5.40;;;5.00;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:48:31;7.43;;;5.03;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:50:57;6.50;;;5.23;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:53:24;6.83;;;5.70;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:55:50;5.63;;;4.80;;
3659;SDS011;1846;51.482;7.224;2021-04-26T21:58:16;7.23;;;6.17;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:00:44;5.80;;;5.30;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:03:10;6.23;;;5.30;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:05:36;9.10;;;5.73;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:08:03;6.97;;;5.40;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:10:30;7.93;;;5.60;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:12:58;10.90;;;5.10;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:15:25;6.47;;;5.87;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:17:53;10.03;;;6.43;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:20:20;11.17;;;5.53;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:22:47;5.60;;;5.03;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:25:15;7.70;;;5.50;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:27:43;6.97;;;6.30;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:30:11;8.70;;;5.60;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:32:39;12.90;;;5.70;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:35:07;5.93;;;5.43;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:37:37;6.80;;;5.87;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:40:04;6.23;;;5.60;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:42:31;7.97;;;5.10;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:44:58;4.90;;;4.50;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:47:25;9.60;;;6.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:49:51;5.93;;;5.33;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:52:18;5.93;;;5.43;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:54:45;5.77;;;5.27;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:57:11;5.53;;;5.03;;
3659;SDS011;1846;51.482;7.224;2021-04-26T22:59:37;6.03;;;5.00;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:02:04;6.10;;;5.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:04:30;5.87;;;5.37;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:06:56;5.00;;;4.60;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:09:23;5.10;;;4.60;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:11:50;6.03;;;5.43;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:14:16;5.57;;;5.10;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:16:43;6.43;;;4.90;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:19:09;10.40;;;5.30;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:21:35;5.93;;;5.07;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:24:02;7.73;;;4.87;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:26:30;5.50;;;5.00;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:28:56;6.17;;;5.30;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:31:22;6.90;;;5.00;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:33:48;5.77;;;4.60;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:36:15;5.83;;;4.43;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:38:41;6.87;;;5.30;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:41:07;5.63;;;5.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:43:34;6.33;;;5.27;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:46:01;5.90;;;5.20;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:48:28;5.17;;;4.67;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:50:54;5.13;;;4.83;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:53:21;7.40;;;5.40;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:55:47;4.87;;;4.50;;
3659;SDS011;1846;51.482;7.224;2021-04-26T23:58:13;6.00;;;5.50;;
